accelZ,Date
0.1,23-08-2023 13:48:56.739
0.25,23-08-2023 13:48:56.933
-0.35,23-08-2023 13:48:57.115
-0.32,23-08-2023 13:48:57.300
-0.03,23-08-2023 13:48:57.488
-0.26,23-08-2023 13:48:57.662
-0.32,23-08-2023 13:48:57.853
0.18,23-08-2023 13:48:58.052
-0.03,23-08-2023 13:48:58.216
-0.07,23-08-2023 13:48:58.674
-0.05,23-08-2023 13:48:58.675
-0.03,23-08-2023 13:48:58.792
-0.17,23-08-2023 13:48:58.948
-0.08,23-08-2023 13:48:59.262
-0.17,23-08-2023 13:48:59.302
0.12,23-08-2023 13:48:59.506
0.01,23-08-2023 13:48:59.690
0.1,23-08-2023 13:48:59.864
-0.18,23-08-2023 13:49:00.065
-0.24,23-08-2023 13:49:00.236
0.2,23-08-2023 13:49:00.422
-0.03,23-08-2023 13:49:01.014
-0.42,23-08-2023 13:49:01.016
0.04,23-08-2023 13:49:01.083
0.2,23-08-2023 13:49:01.160
-0.12,23-08-2023 13:49:01.332
-0.24,23-08-2023 13:49:01.516
0.15,23-08-2023 13:49:01.718
0.13,23-08-2023 13:49:01.892
-0.13,23-08-2023 13:49:02.073
-0.46,23-08-2023 13:49:02.264
0.04,23-08-2023 13:49:02.439
0.23,23-08-2023 13:49:02.614
-0.56,23-08-2023 13:49:02.809
-0.24,23-08-2023 13:49:02.981
0.26,23-08-2023 13:49:03.166
0.15,23-08-2023 13:49:03.469
-0.27,23-08-2023 13:49:03.526
-0.15,23-08-2023 13:49:04.337
-0.16,23-08-2023 13:49:04.339
-0.35,23-08-2023 13:49:04.343
0.02,23-08-2023 13:49:04.343
0.17,23-08-2023 13:49:04.788
-0.31,23-08-2023 13:49:04.789
-0.24,23-08-2023 13:49:04.806
0.22,23-08-2023 13:49:05.093
-0.04,23-08-2023 13:49:05.172
-0.3,23-08-2023 13:49:05.606
-0.24,23-08-2023 13:49:05.607
-0.02,23-08-2023 13:49:05.718
0.08,23-08-2023 13:49:06.740
-0.1,23-08-2023 13:49:06.741
-0.24,23-08-2023 13:49:06.742
-0.02,23-08-2023 13:49:06.742
0.1,23-08-2023 13:49:06.742
0.03,23-08-2023 13:49:06.829
-0.13,23-08-2023 13:49:07.031
-0.21,23-08-2023 13:49:08.062
0.09,23-08-2023 13:49:08.071
-0.07,23-08-2023 13:49:08.071
-1.2,23-08-2023 13:49:08.072
0.63,23-08-2023 13:49:08.079
0.21,23-08-2023 13:49:08.142
-1.29,23-08-2023 13:49:08.369
0.22,23-08-2023 13:49:08.509
0.15,23-08-2023 13:49:08.669
-0.04,23-08-2023 13:49:08.848
-0.34,23-08-2023 13:49:09.034
-0.18,23-08-2023 13:49:09.211
-0.26,23-08-2023 13:49:09.386
-0.06,23-08-2023 13:49:09.585
0.2,23-08-2023 13:49:09.766
0.1,23-08-2023 13:49:10.513
-0.13,23-08-2023 13:49:10.513
-0.2,23-08-2023 13:49:10.513
-0.26,23-08-2023 13:49:10.541
-0.22,23-08-2023 13:49:10.691
-0.25,23-08-2023 13:49:10.869
-0.19,23-08-2023 13:49:11.376
-0.21,23-08-2023 13:49:11.377
-0.15,23-08-2023 13:49:11.529
0,23-08-2023 13:49:11.691
0.16,23-08-2023 13:49:11.810
-0.13,23-08-2023 13:49:12.059
-0.23,23-08-2023 13:49:12.135
-0.05,23-08-2023 13:49:12.338
-0.16,23-08-2023 13:49:12.516
-0.07,23-08-2023 13:49:12.711
0.13,23-08-2023 13:49:12.876
-0.09,23-08-2023 13:49:13.055
-0.41,23-08-2023 13:49:13.519
-0.35,23-08-2023 13:49:13.519
0.14,23-08-2023 13:49:13.626
0.05,23-08-2023 13:49:13.793
-0.38,23-08-2023 13:49:13.993
-0.25,23-08-2023 13:49:14.272
-0.02,23-08-2023 13:49:14.337
0.22,23-08-2023 13:49:14.696
0.1,23-08-2023 13:49:15.281
-0.03,23-08-2023 13:49:15.282
-0.14,23-08-2023 13:49:15.282
-0.27,23-08-2023 13:49:16.257
-0.25,23-08-2023 13:49:16.257
-0.08,23-08-2023 13:49:16.258
-0.12,23-08-2023 13:49:16.258
-0.2,23-08-2023 13:49:16.258
-0.04,23-08-2023 13:49:16.428
0.09,23-08-2023 13:49:16.437
-0.04,23-08-2023 13:49:16.972
0.38,23-08-2023 13:49:16.974
0.07,23-08-2023 13:49:16.974
-0.32,23-08-2023 13:49:17.108
0.07,23-08-2023 13:49:17.281
-0.1,23-08-2023 13:49:17.602
-0.22,23-08-2023 13:49:17.998
-0.17,23-08-2023 13:49:17.998
-0.12,23-08-2023 13:49:18.181
-0.3,23-08-2023 13:49:18.210
-0.15,23-08-2023 13:49:18.512
0.27,23-08-2023 13:49:18.562
0.31,23-08-2023 13:49:18.749
-0.15,23-08-2023 13:49:18.930
-0.11,23-08-2023 13:49:19.106
-0.11,23-08-2023 13:49:19.296
-0.19,23-08-2023 13:49:19.476
-0.09,23-08-2023 13:49:19.676
0.3,23-08-2023 13:49:19.837
0.03,23-08-2023 13:49:20.045
-0.33,23-08-2023 13:49:20.215
-0.39,23-08-2023 13:49:20.556
-0.22,23-08-2023 13:49:20.707
0.13,23-08-2023 13:49:20.873
-0.06,23-08-2023 13:49:21.075
-0.2,23-08-2023 13:49:21.246
0.36,23-08-2023 13:49:21.420
0.49,23-08-2023 13:49:21.509
0.36,23-08-2023 13:49:21.702
-0.18,23-08-2023 13:49:21.875
0.06,23-08-2023 13:49:22.045
0.09,23-08-2023 13:49:22.237
-0.12,23-08-2023 13:49:22.432
-0.15,23-08-2023 13:49:22.823
-0.02,23-08-2023 13:49:22.824
-0.04,23-08-2023 13:49:22.971
-0.15,23-08-2023 13:49:23.201
-0.15,23-08-2023 13:49:23.337
0.07,23-08-2023 13:49:23.524
0.35,23-08-2023 13:49:23.701
-0.15,23-08-2023 13:49:23.871
-0.35,23-08-2023 13:49:24.067
0.05,23-08-2023 13:49:24.246
-0.06,23-08-2023 13:49:24.421
-0.33,23-08-2023 13:49:24.612
-0.05,23-08-2023 13:49:24.800
-0.08,23-08-2023 13:49:24.975
-0.23,23-08-2023 13:49:25.166
-0.14,23-08-2023 13:49:25.357
-0.07,23-08-2023 13:49:25.532
-0.31,23-08-2023 13:49:25.727
-0.02,23-08-2023 13:49:25.903
0.23,23-08-2023 13:49:26.083
0.02,23-08-2023 13:49:26.270
-0.05,23-08-2023 13:49:26.462
-0.31,23-08-2023 13:49:26.630
-0.22,23-08-2023 13:49:26.817
-0.12,23-08-2023 13:49:27.001
-0.57,23-08-2023 13:49:27.179
-0.1,23-08-2023 13:49:27.351
0.03,23-08-2023 13:49:27.553
0.16,23-08-2023 13:49:27.735
0.16,23-08-2023 13:49:27.901
-0.06,23-08-2023 13:49:28.094
-0.16,23-08-2023 13:49:28.286
0.03,23-08-2023 13:49:28.465
-0.01,23-08-2023 13:49:28.644
-0.18,23-08-2023 13:49:28.832
-0.37,23-08-2023 13:49:29.261
0.08,23-08-2023 13:49:29.263
0.19,23-08-2023 13:49:29.384
0.05,23-08-2023 13:49:30.087
-0.08,23-08-2023 13:49:30.088
-0.11,23-08-2023 13:49:30.088
-0.19,23-08-2023 13:49:30.113
-0.19,23-08-2023 13:49:30.510
-0.21,23-08-2023 13:49:30.515
0.05,23-08-2023 13:49:30.666
0.11,23-08-2023 13:49:30.865
0.04,23-08-2023 13:49:31.043
-0.11,23-08-2023 13:49:31.224
0.01,23-08-2023 13:49:31.401
-0.08,23-08-2023 13:49:31.590
-0.51,23-08-2023 13:49:31.766
-0.04,23-08-2023 13:49:31.959
-0.13,23-08-2023 13:49:32.126
-0.19,23-08-2023 13:49:32.330
-0.12,23-08-2023 13:49:32.625
-0.18,23-08-2023 13:49:32.716
0.17,23-08-2023 13:49:32.872
0.16,23-08-2023 13:49:33.048
-0.2,23-08-2023 13:49:33.241
-0.1,23-08-2023 13:49:33.429
-0.18,23-08-2023 13:49:33.609
-0.22,23-08-2023 13:49:33.794
-0.1,23-08-2023 13:49:33.995
-0.17,23-08-2023 13:49:34.299
0.23,23-08-2023 13:49:34.331
0.34,23-08-2023 13:49:34.597
-0.18,23-08-2023 13:49:34.727
-0.15,23-08-2023 13:49:34.890
0.01,23-08-2023 13:49:35.067
-0.29,23-08-2023 13:49:35.277
-0.43,23-08-2023 13:49:35.443
0.06,23-08-2023 13:49:35.617
0.25,23-08-2023 13:49:35.917
-0.3,23-08-2023 13:49:35.972
-0.04,23-08-2023 13:49:36.161
0.22,23-08-2023 13:49:36.349
-0.19,23-08-2023 13:49:36.556
-0.21,23-08-2023 13:49:36.714
-0.28,23-08-2023 13:49:36.897
-0.42,23-08-2023 13:49:37.079
-0.06,23-08-2023 13:49:37.263
-0.22,23-08-2023 13:49:37.443
0.09,23-08-2023 13:49:37.629
-0.04,23-08-2023 13:49:37.833
-0.03,23-08-2023 13:49:37.995
-0.15,23-08-2023 13:49:38.189
-0.51,23-08-2023 13:49:38.372
-0.41,23-08-2023 13:49:38.559
-0.05,23-08-2023 13:49:38.753
0.06,23-08-2023 13:49:38.915
-0.13,23-08-2023 13:49:39.114
-0.08,23-08-2023 13:49:39.275
-0.04,23-08-2023 13:49:39.484
-0.04,23-08-2023 13:49:39.648
-0.13,23-08-2023 13:49:39.837
-0.39,23-08-2023 13:49:40.115
0.12,23-08-2023 13:49:40.217
0.12,23-08-2023 13:49:40.393
0.14,23-08-2023 13:49:40.566
0.06,23-08-2023 13:49:40.831
0.01,23-08-2023 13:49:40.945
-0.02,23-08-2023 13:49:41.149
-0.36,23-08-2023 13:49:41.312
-0.21,23-08-2023 13:49:41.480
0.11,23-08-2023 13:49:41.673
-0.27,23-08-2023 13:49:41.851
-0.38,23-08-2023 13:49:42.031
0.05,23-08-2023 13:49:42.232
0.24,23-08-2023 13:49:42.397
0.32,23-08-2023 13:49:42.692
-0.18,23-08-2023 13:49:42.770
-0.31,23-08-2023 13:49:42.958
-0.12,23-08-2023 13:49:43.129
-0.18,23-08-2023 13:49:43.316
-0.38,23-08-2023 13:49:43.508
-0.26,23-08-2023 13:49:43.686
0.28,23-08-2023 13:49:43.864
0.24,23-08-2023 13:49:44.039
-0.38,23-08-2023 13:49:44.236
-0.04,23-08-2023 13:49:44.621
0.11,23-08-2023 13:49:44.621
-0.24,23-08-2023 13:49:44.784
-0.22,23-08-2023 13:49:44.971
0,23-08-2023 13:49:45.146
0.02,23-08-2023 13:49:45.346
-0.05,23-08-2023 13:49:45.522
-0.16,23-08-2023 13:49:45.726
-0.17,23-08-2023 13:49:46.056
-0.05,23-08-2023 13:49:46.143
-0.01,23-08-2023 13:49:46.265
-0.21,23-08-2023 13:49:46.668
-0.27,23-08-2023 13:49:46.669
-0.2,23-08-2023 13:49:46.818
0.06,23-08-2023 13:49:46.985
0.12,23-08-2023 13:49:47.166
0.04,23-08-2023 13:49:47.460
0.03,23-08-2023 13:49:47.554
-0.2,23-08-2023 13:49:47.794
-0.11,23-08-2023 13:49:47.898
-0.07,23-08-2023 13:49:48.092
-0.33,23-08-2023 13:49:48.277
-0.29,23-08-2023 13:49:48.460
-0.05,23-08-2023 13:49:48.649
0.01,23-08-2023 13:49:48.812
0.15,23-08-2023 13:49:49.126
0.25,23-08-2023 13:49:49.170
-0.01,23-08-2023 13:49:49.370
-0.18,23-08-2023 13:49:49.558
0.03,23-08-2023 13:49:49.739
-0.16,23-08-2023 13:49:50.030
-0.24,23-08-2023 13:49:50.091
0.03,23-08-2023 13:49:50.321
-0.01,23-08-2023 13:49:50.462
-0.3,23-08-2023 13:49:50.667
0.04,23-08-2023 13:49:50.853
0.58,23-08-2023 13:49:51.010
-0.17,23-08-2023 13:49:51.189
-0.8,23-08-2023 13:49:51.388
-0.01,23-08-2023 13:49:51.561
0.23,23-08-2023 13:49:51.734
-0.13,23-08-2023 13:49:51.928
-0.17,23-08-2023 13:49:52.103
0.07,23-08-2023 13:49:52.282
-0.05,23-08-2023 13:49:52.473
-0.14,23-08-2023 13:49:52.668
0.23,23-08-2023 13:49:52.866
-0.29,23-08-2023 13:49:53.033
-0.19,23-08-2023 13:49:53.224
-0.08,23-08-2023 13:49:53.395
0.03,23-08-2023 13:49:53.580
0.17,23-08-2023 13:49:53.756
-0.07,23-08-2023 13:49:53.948
-0.27,23-08-2023 13:49:54.143
-0.13,23-08-2023 13:49:54.318
0.1,23-08-2023 13:49:54.526
-0.13,23-08-2023 13:49:54.709
-0.28,23-08-2023 13:49:54.861
-0.05,23-08-2023 13:49:55.175
0.01,23-08-2023 13:49:55.692
-0.12,23-08-2023 13:49:55.694
0.08,23-08-2023 13:49:55.694
0.06,23-08-2023 13:49:55.794
-0.25,23-08-2023 13:49:55.967
-0.24,23-08-2023 13:49:56.154
-0.01,23-08-2023 13:49:56.343
-0.25,23-08-2023 13:49:56.522
-0.18,23-08-2023 13:49:56.703
0.34,23-08-2023 13:49:57.083
-0.13,23-08-2023 13:49:57.084
-0.4,23-08-2023 13:49:57.242
0.16,23-08-2023 13:49:57.737
0.07,23-08-2023 13:49:57.738
-0.5,23-08-2023 13:49:57.799
-0.06,23-08-2023 13:49:57.982
0.18,23-08-2023 13:49:58.168
-0.11,23-08-2023 13:49:58.364
-0.02,23-08-2023 13:49:58.522
0,23-08-2023 13:49:58.717
-0.14,23-08-2023 13:49:58.896
-0.33,23-08-2023 13:49:59.073
-0.15,23-08-2023 13:49:59.267
-0.11,23-08-2023 13:49:59.466
-0.2,23-08-2023 13:49:59.724
0.08,23-08-2023 13:49:59.911
0.16,23-08-2023 13:49:59.996
-0.15,23-08-2023 13:50:00.174
0.08,23-08-2023 13:50:00.355
0.09,23-08-2023 13:50:00.558
-0.27,23-08-2023 13:50:00.737
-0.41,23-08-2023 13:50:00.918
-0.08,23-08-2023 13:50:01.097
-0.11,23-08-2023 13:50:01.291
-0.24,23-08-2023 13:50:01.477
-0.07,23-08-2023 13:50:01.659
0.35,23-08-2023 13:50:01.821
0.05,23-08-2023 13:50:02.026
-0.2,23-08-2023 13:50:02.201
-0.23,23-08-2023 13:50:02.383
0.04,23-08-2023 13:50:02.578
-0.04,23-08-2023 13:50:02.739
-0.39,23-08-2023 13:50:02.942
-0.41,23-08-2023 13:50:03.128
0.2,23-08-2023 13:50:03.305
0.29,23-08-2023 13:50:03.487
-0.23,23-08-2023 13:50:03.670
-0.32,23-08-2023 13:50:03.839
0.04,23-08-2023 13:50:04.043
0.28,23-08-2023 13:50:04.216
-0.35,23-08-2023 13:50:04.486
-0.24,23-08-2023 13:50:04.588
0.03,23-08-2023 13:50:04.765
0,23-08-2023 13:50:04.956
-0.29,23-08-2023 13:50:05.137
-0.25,23-08-2023 13:50:05.329
-0.16,23-08-2023 13:50:05.496
-0.25,23-08-2023 13:50:05.683
-0.17,23-08-2023 13:50:05.869
0.19,23-08-2023 13:50:06.058
0.21,23-08-2023 13:50:06.233
-0.16,23-08-2023 13:50:06.421
-0.17,23-08-2023 13:50:06.602
0.01,23-08-2023 13:50:06.790
-0.07,23-08-2023 13:50:06.975
-0.48,23-08-2023 13:50:07.138
-0.29,23-08-2023 13:50:07.340
0.16,23-08-2023 13:50:07.523
0.05,23-08-2023 13:50:07.722
-0.37,23-08-2023 13:50:07.894
0.27,23-08-2023 13:50:08.068
0.18,23-08-2023 13:50:08.244
-0.25,23-08-2023 13:50:08.438
-0.25,23-08-2023 13:50:08.632
-0.24,23-08-2023 13:50:08.806
-0.32,23-08-2023 13:50:08.982
-0.28,23-08-2023 13:50:09.177
-0.13,23-08-2023 13:50:09.352
0.23,23-08-2023 13:50:09.525
0.17,23-08-2023 13:50:09.751
-0.14,23-08-2023 13:50:09.896
-0.28,23-08-2023 13:50:10.101
0.05,23-08-2023 13:50:10.278
0.04,23-08-2023 13:50:10.439
-0.09,23-08-2023 13:50:10.624
-0.22,23-08-2023 13:50:10.817
-0.25,23-08-2023 13:50:10.997
-0.07,23-08-2023 13:50:11.187
-0.11,23-08-2023 13:50:11.364
-0.17,23-08-2023 13:50:11.541
-0.06,23-08-2023 13:50:11.729
0.1,23-08-2023 13:50:11.918
0.01,23-08-2023 13:50:12.091
-0.12,23-08-2023 13:50:12.292
0.17,23-08-2023 13:50:12.476
0.03,23-08-2023 13:50:12.657
-0.5,23-08-2023 13:50:12.840
-0.37,23-08-2023 13:50:13.029
0.12,23-08-2023 13:50:13.202
-0.2,23-08-2023 13:50:13.409
-0.59,23-08-2023 13:50:13.572
0.08,23-08-2023 13:50:13.751
0.5,23-08-2023 13:50:13.935
0.23,23-08-2023 13:50:14.126
0.08,23-08-2023 13:50:14.300
-0.13,23-08-2023 13:50:14.489
-0.16,23-08-2023 13:50:14.669
-0.44,23-08-2023 13:50:14.853
-0.3,23-08-2023 13:50:15.044
-0.22,23-08-2023 13:50:15.235
-0.94,23-08-2023 13:50:15.409
-0.09,23-08-2023 13:50:15.588
0.64,23-08-2023 13:50:15.853
0.66,23-08-2023 13:50:15.988
0.12,23-08-2023 13:50:16.143
-0.44,23-08-2023 13:50:16.336
-0.33,23-08-2023 13:50:16.581
-0.21,23-08-2023 13:50:16.730
-0.05,23-08-2023 13:50:16.902
-0.1,23-08-2023 13:50:17.084
-1,23-08-2023 13:50:17.257
-0.28,23-08-2023 13:50:17.761
0.34,23-08-2023 13:50:17.761
-0.17,23-08-2023 13:50:18.216
-0.22,23-08-2023 13:50:18.217
-0.27,23-08-2023 13:50:18.384
0.08,23-08-2023 13:50:18.385
-0.01,23-08-2023 13:50:18.508
-0.45,23-08-2023 13:50:18.703
-0.37,23-08-2023 13:50:18.892
0,23-08-2023 13:50:19.069
-0.03,23-08-2023 13:50:19.264
-0.32,23-08-2023 13:50:19.435
0.05,23-08-2023 13:50:19.643
0.41,23-08-2023 13:50:20.155
0.01,23-08-2023 13:50:20.156
-0.15,23-08-2023 13:50:20.171
-0.28,23-08-2023 13:50:20.369
-0.34,23-08-2023 13:50:20.535
-0.31,23-08-2023 13:50:20.870
-0.28,23-08-2023 13:50:20.895
-0.14,23-08-2023 13:50:21.096
0.06,23-08-2023 13:50:21.704
0.15,23-08-2023 13:50:21.705
0.18,23-08-2023 13:50:21.705
0.04,23-08-2023 13:50:21.809
0.06,23-08-2023 13:50:21.987
-0.33,23-08-2023 13:50:22.193
-0.58,23-08-2023 13:50:22.508
-0.91,23-08-2023 13:50:22.582
-0.25,23-08-2023 13:50:22.917
0.02,23-08-2023 13:50:23.046
-0.23,23-08-2023 13:50:23.105
-0.11,23-08-2023 13:50:23.293
0.49,23-08-2023 13:50:23.470
0.4,23-08-2023 13:50:23.648
-0.21,23-08-2023 13:50:23.823
-0.29,23-08-2023 13:50:24.000
0.02,23-08-2023 13:50:24.198
-0.41,23-08-2023 13:50:24.390
-0.15,23-08-2023 13:50:24.559
0.02,23-08-2023 13:50:24.752
-0.19,23-08-2023 13:50:25.412
-0.32,23-08-2023 13:50:25.412
-0.03,23-08-2023 13:50:25.413
0.32,23-08-2023 13:50:25.493
-0.05,23-08-2023 13:50:25.665
-0.13,23-08-2023 13:50:25.850
0.11,23-08-2023 13:50:26.027
-0.19,23-08-2023 13:50:26.206
-0.33,23-08-2023 13:50:26.393
0.04,23-08-2023 13:50:26.575
-0.25,23-08-2023 13:50:26.757
-0.05,23-08-2023 13:50:26.954
0.04,23-08-2023 13:50:27.130
-0.01,23-08-2023 13:50:27.326
0.12,23-08-2023 13:50:27.496
0.2,23-08-2023 13:50:27.675
-0.18,23-08-2023 13:50:27.871
-0.1,23-08-2023 13:50:28.054
-0.15,23-08-2023 13:50:28.217
-0.14,23-08-2023 13:50:28.426
-0.77,23-08-2023 13:50:28.597
-0.15,23-08-2023 13:50:28.783
-0.02,23-08-2023 13:50:28.964
-0.06,23-08-2023 13:50:29.148
0,23-08-2023 13:50:29.338
0.18,23-08-2023 13:50:29.533
-0.03,23-08-2023 13:50:29.718
-0.24,23-08-2023 13:50:29.888
0.01,23-08-2023 13:50:30.065
-0.19,23-08-2023 13:50:30.282
-0.35,23-08-2023 13:50:30.701
-0.3,23-08-2023 13:50:30.702
